"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","cmf_ura","TimeFrame","GeoVintage","Source","Location"
"Census Tract","37025040701","NC","37025040701","=""37025040701""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025040703","NC","37025040703","=""37025040703""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025040704","NC","37025040704","=""37025040704""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025040705","NC","37025040705","=""37025040705""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025040800","NC","37025040800","=""37025040800""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025040900","NC","37025040900","=""37025040900""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041001","NC","37025041001","=""37025041001""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041002","NC","37025041002","=""37025041002""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041100","NC","37025041100","=""37025041100""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041201","NC","37025041201","=""37025041201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041202","NC","37025041202","=""37025041202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041301","NC","37025041301","=""37025041301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041304","NC","37025041304","=""37025041304""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041305","NC","37025041305","=""37025041305""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041306","NC","37025041306","=""37025041306""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041307","NC","37025041307","=""37025041307""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041503","NC","37025041503","=""37025041503""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041504","NC","37025041504","=""37025041504""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041505","NC","37025041505","=""37025041505""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041506","NC","37025041506","=""37025041506""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041507","NC","37025041507","=""37025041507""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041602","NC","37025041602","=""37025041602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041603","NC","37025041603","=""37025041603""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041604","NC","37025041604","=""37025041604""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041701","NC","37025041701","=""37025041701""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041702","NC","37025041702","=""37025041702""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041901","NC","37025041901","=""37025041901""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025041902","NC","37025041902","=""37025041902""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042000","NC","37025042000","=""37025042000""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042101","NC","37025042101","=""37025042101""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042102","NC","37025042102","=""37025042102""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042201","NC","37025042201","=""37025042201""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042202","NC","37025042202","=""37025042202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042300","NC","37025042300","=""37025042300""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042401","NC","37025042401","=""37025042401""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042402","NC","37025042402","=""37025042402""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042501","NC","37025042501","=""37025042501""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042502","NC","37025042502","=""37025042502""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042503","NC","37025042503","=""37025042503""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042504","NC","37025042504","=""37025042504""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042601","NC","37025042601","=""37025042601""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042602","NC","37025042602","=""37025042602""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042603","NC","37025042603","=""37025042603""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37025042604","NC","37025042604","=""37025042604""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030100","NC","37027030100","=""37027030100""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030200","NC","37027030200","=""37027030200""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030300","NC","37027030300","=""37027030300""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030400","NC","37027030400","=""37027030400""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030500","NC","37027030500","=""37027030500""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030600","NC","37027030600","=""37027030600""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030700","NC","37027030700","=""37027030700""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030801","NC","37027030801","=""37027030801""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030802","NC","37027030802","=""37027030802""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027030900","NC","37027030900","=""37027030900""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031000","NC","37027031000","=""37027031000""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031100","NC","37027031100","=""37027031100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031201","NC","37027031201","=""37027031201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031202","NC","37027031202","=""37027031202""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031301","NC","37027031301","=""37027031301""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031302","NC","37027031302","=""37027031302""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031401","NC","37027031401","=""37027031401""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031402","NC","37027031402","=""37027031402""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37027031403","NC","37027031403","=""37027031403""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37029950101","NC","37029950101","=""37029950101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37029950102","NC","37029950102","=""37029950102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970101","NC","37031970101","=""37031970101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970102","NC","37031970102","=""37031970102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970103","NC","37031970103","=""37031970103""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970200","NC","37031970200","=""37031970200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970301","NC","37031970301","=""37031970301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970304","NC","37031970304","=""37031970304""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970305","NC","37031970305","=""37031970305""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970401","NC","37031970401","=""37031970401""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970402","NC","37031970402","=""37031970402""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970403","NC","37031970403","=""37031970403""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970501","NC","37031970501","=""37031970501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970502","NC","37031970502","=""37031970502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970503","NC","37031970503","=""37031970503""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970504","NC","37031970504","=""37031970504""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970601","NC","37031970601","=""37031970601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970602","NC","37031970602","=""37031970602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970603","NC","37031970603","=""37031970603""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970606","NC","37031970606","=""37031970606""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970701","NC","37031970701","=""37031970701""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970702","NC","37031970702","=""37031970702""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970703","NC","37031970703","=""37031970703""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970704","NC","37031970704","=""37031970704""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970801","NC","37031970801","=""37031970801""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970804","NC","37031970804","=""37031970804""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970805","NC","37031970805","=""37031970805""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970806","NC","37031970806","=""37031970806""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970903","NC","37031970903","=""37031970903""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031970904","NC","37031970904","=""37031970904""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031971003","NC","37031971003","=""37031971003""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031971103","NC","37031971103","=""37031971103""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031980100","NC","37031980100","=""37031980100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031990100","NC","37031990100","=""37031990100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37031990200","NC","37031990200","=""37031990200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37033930100","NC","37033930100","=""37033930100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37033930200","NC","37033930200","=""37033930200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37033930300","NC","37033930300","=""37033930300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37033930400","NC","37033930400","=""37033930400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37033930500","NC","37033930500","=""37033930500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
